Category ID	Category Name	Article Number	Article Title	Blocked from Publication	Article Tabs	RightToKnow.org.au Article Number query results	First RTK request status	RTK user	RTK query title	Appears on FOI disclosure log number of times	Article Last Updated Date	Article Under Review	Article Outdated
107	"Debts"	107-04120000	Raising and attribution of Service Update debts 107-04120000	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"				Active
107	"Debts"	107-04130000	Raising Public Governance, Performance and Accountability Act 2013 (PGPA) debts 107-04130000	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"				Active
107	"Debts"	107-04130010	Raising debts associated with civil and criminal action 107-04130010	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"				Active
107	"Debts"	107-05000000	Debt recovery for Centrelink 107-05000000	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"				Active
107	"Debts"	107-05010000	Managing recovery and non recovery of Centrelink debts 107-05010000	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"				Active
107	"Debts"	107-05010050	Safeguarding customer privacy when raising and recovering debts 107-05010050	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"				Active
107	"Debts"	107-05010060	Tax agents authority to enquire on behalf of customers 107-05010060	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"				Active
107	"Debts"	107-05010090	Tax File Number Declaration Form (TDF) Debtor matching reviews 107-05010090	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"				Active
107	"Debts"	107-05010100	Negotiation of debt repayments with customers 107-05010100	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"				Active
107	"Debts"	107-05030030	Statement of Debt 107-05030030	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"				Active
107	"Debts"	107-05040000	Payment arrangements 107-05040000	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"				Active
107	"Debts"	107-05040010	Actioning broken regular/irregular cash arrangements 107-05040010	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"		22-06-2022		Active
107	"Debts"	107-05040020	Actioning broken voluntary deduction (direct debit) arrangements 107-05040020	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"				Active
107	"Debts"	107-05040050	Actioning broken agency recovery arrangements 107-05040050	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"				Active
107	"Debts"	107-05050000	Garnishees 107-05050000	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"		27-04-2022		Active
107	"Debts"	107-05050010	Garnishee of continuing income to recover debts 107-05050010	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"		22-06-2022		Active
107	"Debts"	107-05050030	Compensation garnishees to recover debts 107-05050030	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"				Active
107	"Debts"	107-05050040	Tax garnishees to recover debts 107-05050040	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"				Active
107	"Debts"	107-05050050	Other types of garnishees to recover debts 107-05050050	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"				Active
107	"Debts"	107-05050060	Varying or ceasing a garnishee notice to recover debts 107-05050060	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"				Active
107	"Debts"	107-05050080	Garnishee customer does not agree with decision 107-05050080	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"		09-08-2022		Active
107	"Debts"	107-05070010	What to do when a customer is bankrupt 107-05070010	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"		22-06-2022		Active
107	"Debts"	107-05070020	Is a refund of repayments payable to a bankrupt customer 107-05070020	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"				Active
107	"Debts"	107-05080000	Unique recovery actions 107-05080000	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"				Active
107	"Debts"	107-05080020	Referring debts to an External Collection Agent (ECA) 107-05080020	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"		09-08-2022		Active
107	"Debts"	107-05080050	Recovering Centrelink debts from customers living overseas 107-05080050	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"				Active
107	"Debts"	107-05080080	New Zealand Agreement debt recovery - action for International Services (CIS) 107-05080080	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"		22-06-2022		Active
107	"Debts"	107-05090020	Recovering debts from a deceased customer's estate 107-05090020	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"		19-07-2022		Active
107	"Debts"	107-05090030	Recovery from mutually liable co-debtors 107-05090030	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"				Active
107	"Debts"	107-05090040	Recovery from non complying garnishee debtors 107-05090040	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"				Active
107	"Debts"	107-05090050	Recovering other government department (OGD) debts from Centrelink payments 107-05090050	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"				Active
107	"Debts"	107-05090060	Recovering debts from organisations 107-05090060	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"		09-08-2022		Active
107	"Debts"	107-05090100	Recovery of Public Governance, Performance and Accountability Act 2013 (PGPA) overpayments 107-05090100	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"				Active
107	"Debts"	107-05100000	Interest charge and recovery fee 107-05100000	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"				Active
107	"Debts"	107-05100020	Late payment charge and interest under the Student Assistance Act 1973 107-05100020	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"				Active
107	"Debts"	107-05100040	Recovery Fee applied to debts resulting from incorrect declaration of income 107-05100040	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"				Active
107	"Debts"	107-05110010	Finalised 'no debt' (FND) or 'zeroing' debts that are not legally recoverable 107-05110010	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"				Active
107	"Debts"	107-05120000	Waiving Centrelink debts 107-05120000	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"		02-08-2022		Active
107	"Debts"	107-05120010	Administrative error waivers 107-05120010	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"		17-08-2022		Active
107	"Debts"	107-05120020	Small debt waivers 107-05120020	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"		17-08-2022		Active
107	"Debts"	107-05120030	Special and unusual circumstances waivers 107-05120030	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"	2	09-08-2022		Active
107	"Debts"	107-05120040	Reversal of waivers 107-05120040	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"		20-07-2022		Active
107	"Debts"	107-05120050	'Class of debt' waivers for national disasters between 2009 and 2011 107-05120050	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"				Active
107	"Debts"	107-05120060	Effect of waiving a debt on the recovery fee 107-05120060	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"				Active
107	"Debts"	107-05130000	Writing off Centrelink debts 107-05130000	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"		17-08-2022		Active
107	"Debts"	107-05130010	Temporary write off of Centrelink debts 107-05130010	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"		02-08-2022		Active
107	"Debts"	107-05130020	Permanent write off of Centrelink debts 107-05130020	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"		22-06-2022		Active
107	"Debts"	107-05140000	Transfers and refunds 107-05140000	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"				Active
107	"Debts"	107-05140010	Adjusting and adding debt repayments 107-05140010	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"		13-04-2022		Active
107	"Debts"	107-05140030	Refunding debt repayments 107-05140030	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"		19-07-2022		Active
107	"Debts"	107-05140040	Updating payment arrangement schedule  107-05140040	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"		09-08-2022		Active
107	"Debts"	107-05150000	Debt repayments not on the customer’s record 107-05150000	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"		04-05-2022		Active
107	"Debts"	107-09120020	Raising Fares Allowance (FAA) debts 107-09120020	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"				Active
107	"Debts"	107-09120040	Raising Parental Income Test (PIT) debts  107-09120040	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"		04-04-2022		Active
107	"Debts"	107-09120050	Raising ABSTUDY debts 107-09120050	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"		20-07-2022		Active
107	"Debts"	107-09120060	Raising debts for students 107-09120060	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"				Active
107	"Debts"	107-09120070	Raising Family Pool debts 107-09120070	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"				Active
107	"Debts"	107-17060100	Departure Prohibition Orders (DPO) for Centrelink customers 107-17060100	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"		22-06-2022		Active
107	"Debts"	107-18040300	Raising ISP debts for customers granted PPL and DAP 107-18040300	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"				Active
107	"Debts"	107-18092721	Waiver of debts resulting from the assessment of lump sum arrears of a reversionary income stream 107-18092721	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"				Active
107	"Debts"	107-19060353	Raising Child Care Subsidy (CCS) debts in Process Direct 107-19060353	Open	5	1	"waiting_response"	"ben_fairless"	"Operational Information - Debts"				Active
107	"Debts"	107-19061202	Processing Manual Follow-up (MFU) tax activities for debts raised for arrears payments 107-19061202	Open	5	0					02-08-2022		Active
107	"Debts"	107-19061218	Processing Manual Follow-up (MFU) tax activities for multiple debts raised for the same period 107-19061218	Open	5	0							Active
107	"Debts"	107-19061230	Processing Manual Follow-up (MFU) tax activities for ABSTUDY third party debts 107-19061230	Open	5	0							Active
107	"Debts"	107-19061235	Processing Manual Follow-up (MFU) tax activities for benefit transfers 107-19061235	Open	5	0							Active
107	"Debts"	107-19061240	Processing Manual Follow-up (MFU) tax activities for Advance recoveries 107-19061240	Open	5	0					19-07-2022		Active
107	"Debts"	107-19061245	Processing Manual Follow-up (MFU) tax activities for incorrect component amount details 107-19061245	Open	5	0							Active
107	"Debts"	107-19061247	Processing Manual Follow-up (MFU) tax activities for debt processing 107-19061247	Open	5	0					20-07-2022		Active
107	"Debts"	107-19061248	Processing Manual Follow-up (MFU) tax activities for third party debts other than ABSTUDY 107-19061248	Open	5	0					13-04-2022		Active
107	"Debts"	107-20022631	Non recovery of organisation debts 107-20022631	Open	5	0							Active
107	"Debts"	107-20091055	New Zealand Agreement debt reconciliation - action for International Services (CIS) 107-20091055	Open	5	0					17-08-2022		Active
107	"Debts"	107-20112320	Case managed debt recovery  107-20112320	Open	5	0					19-07-2022		Active
107	"Debts"	107-21052045	Single Touch Payroll debt recovery data match  107-21052045	Open	5	0					20-07-2022		Active
108	"Income, assets and rates of payment"	108-01010000	Payment rates and thresholds 108-01010000	Blocked	1	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-01020020	Income Test for partnered allowance customers 108-01020020	Blocked	6	0					09-08-2022
09-08-2022		Active
108	"Income, assets and rates of payment"	108-01020040	Parenting Payment Partnered (PPP) income and assets tests 108-01020040	Blocked	4	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-02000000	The Parental Means Test  108-02000000	Blocked	3	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-02010060	Determining a dependent child for inclusion in the family pool for the Parental Income Test (PIT)  108-02010060	Blocked	6	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-03010030	Income Test for Disability Support Pension customer who is under 21 years, with no dependent children and with affecting income at 19 September 2009 108-03010030	Blocked	6	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-03010040	Income Test for Disability Support Pension customer who is under 21 years with no dependent children 108-03010040	Blocked	6	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-03010070	Transitional rules for pension customers who were on payment at 19 September 2009 108-03010070	Blocked	5	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-03050020	Department of Veterans' Affairs (DVA) clearances 108-03050020	Blocked	5	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-04030000	Assessing income and assets from cooperatives 108-04030000	Blocked	5	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-04040000	Assessing income and assets from profit sharing 108-04040000	Blocked	2	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-04080040	Exempt lump sums 108-04080040	Blocked	5	0				1	02-08-2022		Active
108	"Income, assets and rates of payment"	108-04090010	MIN/SIN Database Maintenance and Updates 108-04090010	Blocked	4	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-04090030	Managed investments - updating existing investments 108-04090030	Blocked	5	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-04110000	Actuarial valuations 108-04110000	Blocked	4	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-04110010	Referrals for actuarial valuations 108-04110010	Blocked	4	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-04110020	Documentation required for actuarial valuations 108-04110020	Blocked	4	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-04120020	Assets hardship provisions for allowances 108-04120020	Blocked	5	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-04120030	Completing the Consideration under assets hardship provisions 108-04120030	Blocked	4	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-04120060	Severe financial hardship under the Assets Hardship Test provisions 108-04120060	Blocked	4	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-04120080	Review of assets hardship cases 108-04120080	Blocked	3	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-04130040	Address recording for real estate 108-04130040	Blocked	6	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-04130100	Maintaining the value of real estate assets on customer records 108-04130100	Blocked	3	0				1	02-08-2022		Active
108	"Income, assets and rates of payment"	108-05020000	Assessment of other ordinary income for Centrelink payments 108-05020000	Blocked	3	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-05020050	Foreign income and assets 108-05020050	Blocked	5	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-05030010	Helping families provide a reasonable annual income estimate for family assistance payments 108-05030010	Blocked	5	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-05030020	Updating income estimates for the current financial year 108-05030020	Blocked	5	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-05030030	Date of event (DOV) for family assistance income estimates 108-05030030	Blocked	4	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-05050020	Deeming exemptions 108-05050020	Blocked	5	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-05050030	A-H Deeming Exemption Register 108-05050030	Blocked	4	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-05050040	I-Z Deeming Exemption Register 108-05050040	Blocked	4	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-06000000	Deprivation of income and assets 108-06000000	Blocked	3	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-06010000	Deprivation effects on Centrelink payments 108-06010000	Blocked	3	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-07000000	Employment income for Centrelink assessments 108-07000000	Blocked	2	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-07010070	Earnings Worksheet (SU505) 108-07010070	Blocked	4	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-07010080	Fair Enh1ments Guarantee (FEG) and General Employee Enh1ments and Redundancy Scheme (GEERS) 108-07010080	Blocked	5	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-07010140	Assessment of employment income for Parenting Payment Partnered (PPP) customers over Age Pension age 108-07010140	Blocked	5	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-07010150	Pre 20 September 2009 assessment of employment income for customers over Age Pension age 108-07010150	Blocked	5	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-07020050	Working Credit screens 108-07020050	Blocked	3	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-08040000	Income Support Bonus (ISB) 108-08040000	Blocked	4	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-08070000	Transition to Independent Living Allowance (TILA) 108-08070000	Blocked	4	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-08070010	Manual processing of Transition to Independent Living Allowance (TILA) claims 108-08070010	Blocked	3	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-08070020	Payment of Pharmaceutical Allowance (PhA) 108-08070020	Blocked	4	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-08100000	Telephone Allowance (TAL) 108-08100000	Blocked	4	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-08100010	Updating telephone details and/or paying Telephone Allowance (TAL) 108-08100010	Blocked	5	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-08100020	How to pay Telephone Allowance (TAL) arrears 108-08100020	Blocked	5	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-08100030	Payment of Telephone Allowance (TAL) to customers suspended or cancelled due to employment income 108-08100030	Blocked	3	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-08130030	Terminating a Rent Deduction Scheme (RDS) deduction 108-08130030	Blocked	6	0					02-08-2022
02-08-2022		Active
108	"Income, assets and rates of payment"	108-08170000	Payment of arrears after reassessment 108-08170000	Blocked	6	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-08170010	How to manually calculate arrears 108-08170010	Blocked	5	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-08180010	Non NSS systems coding for manual rate of payment 108-08180010	Blocked	5	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-17031700	Maintenance Income Test (MIT) reconciliation for ABSTUDY, Assistance for Isolated Children Scheme (AIC) and Youth Allowance (YA) 108-17031700	Blocked	6	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-20111656	Mutual Client Register (MCR) for Service Delivery staff 108-20111656	Blocked	4	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-20111659	Mutual Client Register (MCR) for Business Support staff 108-20111659	Blocked	3	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-01000000	Income, assets and rates of payment 108-01000000	Open	3	0							Active
108	"Income, assets and rates of payment"	108-01010150	Parenting Payment Single (PPS) income and assets tests 108-01010150	Open	3	0							Active
108	"Income, assets and rates of payment"	108-01020000	Allowance income and assets tests 108-01020000	Open	3	0					09-08-2022		Active
108	"Income, assets and rates of payment"	108-01020010	Income Test for single allowance customers 108-01020010	Open	3	0				1	19-07-2022		Active
108	"Income, assets and rates of payment"	108-01020020	Income Test for partnered allowance customers 108-01020020	Open	3	0					09-08-2022
09-08-2022		Active
108	"Income, assets and rates of payment"	108-01020030	Personal Assets Test for allowances, Austudy and independent Youth Allowance or ABSTUDY customers 108-01020030	Open	3	0					13-04-2022		Active
108	"Income, assets and rates of payment"	108-01030000	Assessment of dependent children, additional income free area and child income under social security law 108-01030000	Open	3	0							Active
108	"Income, assets and rates of payment"	108-01070080	Deductible Child Maintenance Expenditure 108-01070080	Open	3	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-02010000	Parental Income Test (PIT) 108-02010000	Open	3	0					19-07-2022		Active
108	"Income, assets and rates of payment"	108-02010020	Applying the Parental Income Test (PIT) for ABSTUDY and Youth Allowance (YA) 108-02010020	Open	3	0					20-07-2022		Active
108	"Income, assets and rates of payment"	108-02010030	Applying the Parental Income Test (PIT) for Assistance for Isolated Children (AIC) Scheme 108-02010030	Open	3	0					19-07-2022		Active
108	"Income, assets and rates of payment"	108-02010050	Determining the appropriate tax year for the Parental Income Test (PIT) for Youth Allowance (YA), ABSTUDY and Assistance for Isolated Children (AIC) Scheme 108-02010050	Open	3	0							Active
108	"Income, assets and rates of payment"	108-02010080	Family taper for the Parental Income Test (PIT) 108-02010080	Open	3	0							Active
108	"Income, assets and rates of payment"	108-02010090	Assessing and coding parental income for ABSTUDY, Assistance for Isolated Children (AIC) Scheme and Youth Allowance (YA) 108-02010090	Open	3	0					09-08-2022		Active
108	"Income, assets and rates of payment"	108-02010100	Linking parent records with dependent student, Australian Apprentice and job seeker recipients or claimants - Parental Income Test (PIT) 108-02010100	Open	3	0							Active
108	"Income, assets and rates of payment"	108-02010110	Linking sibling records with customers/students/Australian Apprentices/job seekers - Parental Income Test (PIT) 108-02010110	Open	3	0					22-06-2022		Active
108	"Income, assets and rates of payment"	108-02010120	Youth Allowance at pending status (YAL/PSA) and dependent siblings 108-02010120	Open	3	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-02020000	Changes which may affect the Parental Income Test (PIT) 108-02020000	Open	3	0					20-07-2022		Active
108	"Income, assets and rates of payment"	108-02020020	Increase or decrease in parental income for Youth Allowance (YA), ABSTUDY and Assistance for Isolated Children (AIC) Scheme 108-02020020	Open	3	0					04-04-2022		Active
108	"Income, assets and rates of payment"	108-02020030	Circumstances when the Parental Income Test (PIT) does not apply 108-02020030	Open	3	0					20-07-2022		Active
108	"Income, assets and rates of payment"	108-02020050	Assessing verified parental income for current income assessments for ABSTUDY and Assistance for Isolated Children (AIC) Scheme 108-02020050	Open	3	0							Active
108	"Income, assets and rates of payment"	108-02040000	Maintenance Income Test (MIT) for ABSTUDY and Youth Allowance (YA) 108-02040000	Open	3	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-03000000	Income and assets tests for income support payments made by Centrelink 108-03000000	Open	3	0							Active
108	"Income, assets and rates of payment"	108-03010000	Pensions income and assets tests 108-03010000	Open	3	0							Active
108	"Income, assets and rates of payment"	108-03010010	Income Test for single pension customers 108-03010010	Open	3	0							Active
108	"Income, assets and rates of payment"	108-03010020	Income Test for partnered pension customers 108-03010020	Open	3	0					13-04-2022		Active
108	"Income, assets and rates of payment"	108-03010050	Income Test for pension customers with partners on allowance 108-03010050	Open	3	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-03010060	Income Test for illness separated or partner in prison customers 108-03010060	Open	3	0					19-07-2022		Active
108	"Income, assets and rates of payment"	108-03010080	Income and assets tests for blind customers 108-03010080	Open	3	0					13-04-2022		Active
108	"Income, assets and rates of payment"	108-03010090	Assets Test for single pension customers 108-03010090	Open	3	0							Active
108	"Income, assets and rates of payment"	108-03010100	Assets Test for partnered pension customers 108-03010100	Open	3	0					04-05-2022		Active
108	"Income, assets and rates of payment"	108-03020000	Care Receiver Income and Assets 108-03020000	Open	3	0							Active
108	"Income, assets and rates of payment"	108-03020010	Determining the appropriate tax year for the non-customer Care Receiver Income and Assets (CRIA) test 108-03020010	Open	3	0							Active
108	"Income, assets and rates of payment"	108-03020020	Applying the income test component of the non-customer Care Receiver Income and Assets (CRIA) test 108-03020020	Open	3	0							Active
108	"Income, assets and rates of payment"	108-03020030	Applying the assets test component of the non-customer Care Receiver Income and Assets (CRIA) test 108-03020030	Open	3	0							Active
108	"Income, assets and rates of payment"	108-03020040	Assets test exemptions for the non-customer Care Receiver Income and Assets (CRIA) test 108-03020040	Open	3	0							Active
108	"Income, assets and rates of payment"	108-03020050	Coding the Care Receiver Income and Assets Details (CRIA) screen 108-03020050	Open	3	0					20-07-2022		Active
108	"Income, assets and rates of payment"	108-03040060	Foreign income for family assistance and Paid Parental Leave scheme payments 108-03040060	Open	3	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-03050000	Department of Veterans' Affairs (DVA) payment overview 108-03050000	Open	3	0					04-05-2022		Active
108	"Income, assets and rates of payment"	108-03050010	Income from Department of Veterans' Affairs (DVA) 108-03050010	Open	3	0							Active
108	"Income, assets and rates of payment"	108-03050030	Calculating frozen rate pensions for Department of Veterans' Affairs War Widow(er) pensioners 108-03050030	Open	3	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-03060000	Defence Force Income Support Allowance (DFISA) 108-03060000	Open	3	0							Active
108	"Income, assets and rates of payment"	108-03060010	Calculation of Defence Force Income Support Allowance (DFISA) 108-03060010	Open	3	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-03060020	Defence Force Income Support Allowance (DFISA) screens 108-03060020	Open	3	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-03060030	Defence Force Income Support Allowance (DFISA)-like payments 108-03060030	Open	3	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-03190000	Treatment of compensation payments 108-03190000	Open	3	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-03190010	The effect of compensation on Social Security payments 108-03190010	Open	3	0					22-06-2022		Active
108	"Income, assets and rates of payment"	108-03190020	Treatment of compensation payments for ABSTUDY 108-03190020	Open	3	0					18-05-2022		Active
108	"Income, assets and rates of payment"	108-03190040	Treating periodic compensation payments as a direct deduction or income 108-03190040	Open	3	0					22-06-2022		Active
108	"Income, assets and rates of payment"	108-04000000	Assessment of assets for Centrelink payments 108-04000000	Open	3	0							Active
108	"Income, assets and rates of payment"	108-04010000	Coding income and assets for Centrelink payments and services 108-04010000	Open	3	0					17-08-2022		Active
108	"Income, assets and rates of payment"	108-04020000	Assessment of assets (CLK) 108-04020000	Open	3	0					20-07-2022		Active
108	"Income, assets and rates of payment"	108-04020010	Assessing assets at their net market value 108-04020010	Open	3	0					20-07-2022		Active
108	"Income, assets and rates of payment"	108-04020020	Assessing a failed loan 108-04020020	Open	3	0					27-04-2022		Active
108	"Income, assets and rates of payment"	108-04020030	Verifying income and assets 108-04020030	Open	3	0					22-06-2022		Active
108	"Income, assets and rates of payment"	108-04020040	Loans and liabilities against assets 108-04020040	Open	3	0					27-04-2022		Active
108	"Income, assets and rates of payment"	108-04020050	Interest in an estate 108-04020050	Open	3	0					22-06-2022		Active
108	"Income, assets and rates of payment"	108-04050000	Assessing income and assets for ministers of religion 108-04050000	Open	3	0							Active
108	"Income, assets and rates of payment"	108-04060000	Assessing child care business income 108-04060000	Open	3	0							Active
108	"Income, assets and rates of payment"	108-04070000	Home ownership 108-04070000	Open	3	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-04070010	Determining homeowners and non-homeowners 108-04070010	Open	3	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-04070020	Purchasing another residence 108-04070020	Open	3	0					02-08-2022		Active
108	"Income, assets and rates of payment"	108-04070030	Assessing house and curtilage 108-04070030	Open	3	0					22-06-2022		Active
108	"Income, assets and rates of payment"	108-04070040	Non-homeowner purchasing a home 108-04070040	Open	3	0					17-08-2022		Active
108	"Income, assets and rates of payment"	108-04070050	Selling a home 108-04070050	Open	3	0					19-07-2022		Active
108	"Income, assets and rates of payment"	108-04070060	Sale of real estate by instalment or deferred payment 108-04070060	Open	3	0							Active
108	"Income, assets and rates of payment"	108-04070070	Assessing a life interest in a home 108-04070070	Open	3	0					22-06-2022		Active
108	"Income, assets and rates of payment"	108-04070080	Assessing caravans, boats and park homes 108-04070080	Open	3	0							Active
108	"Income, assets and rates of payment"	108-04080000	Exempt income and assets for Centrelink payments 108-04080000	Open	3	0					26-05-2022		Active
108	"Income, assets and rates of payment"	108-04080010	Exempt income 108-04080010	Open	3	0					19-07-2022		Active
108	"Income, assets and rates of payment"	108-04080020	Exempt Assets 108-04080020	Open	3	0					19-07-2022		Active
108	"Income, assets and rates of payment"	108-04080030	Exempt Funeral Investments (Funeral Bonds) 108-04080030	Open	3	0					19-07-2022		Active
108	"Income, assets and rates of payment"	108-04090000	Financial Investments 108-04090000	Open	3	0							Active
108	"Income, assets and rates of payment"	108-04090020	Managed investments - adding a new investment 108-04090020	Open	3	0					02-08-2022		Active
